0.52605	-0.35571	-0.77249
0.4361	-0.2441	0.86616
0.75603	0.52478	-0.39118
-0.7289	-0.23275	0.64384
0.2222	-0.056353	-0.97337
0.54121	-0.088778	0.83619
-0.29453	0.022304	-0.95538
0.41696	0.44883	-0.79038
0.8431	-0.48165	0.23914
0.65388	-0.17127	-0.73696
0.87265	0.18861	-0.45046
0.49537	-0.21308	-0.84214
0.46627	-0.88281	0.056884
-0.59427	0.44501	-0.66994
0.19349	0.79294	-0.57775
0.80354	0.13591	-0.57953
0.74095	0.21865	0.63498
0.28728	-0.45757	0.84149
-0.42846	0.68571	-0.58841
0.37919	0.093763	-0.92056
-0.74256	0.64211	0.1905
0.3045	-0.61719	-0.7255
-0.62446	0.025939	0.78062
-0.60842	-0.77	0.19215
0.0062447	0.045946	-0.99892
-0.42569	-0.63829	0.64138
0.80406	0.3776	-0.45924
-0.51239	-0.013194	0.85865
-0.10602	0.14601	-0.98358
0.47132	0.81004	-0.34884
-0.1613	0.66389	-0.73023
-0.51325	-0.85414	-0.08374
0.3937	-0.11276	-0.9123
0.76858	0.63557	-0.073016
-0.043369	0.30158	0.95246
-0.019952	0.45148	-0.89206
0.14192	0.54791	-0.82441
-0.24611	0.27949	-0.92807
0.074837	0.50976	0.85706
-0.92094	0.15216	-0.35878
0.54528	-0.74225	0.38953
-0.91921	-0.2935	-0.26253
-0.057812	0.29026	-0.9552
-0.020613	-0.73033	-0.68279
-0.86738	-0.37178	0.33081
0.38208	0.14069	0.91336
0.55153	-0.81403	-0.18214
0.24146	0.24968	-0.93774
-0.96105	0.18481	-0.2055
-0.25049	0.38457	0.88846
