0.53847	-0.60698	-0.58449
0.50556	-0.42613	0.75022
0.78636	0.52601	-0.32396
-0.69281	-0.4674	0.54914
0.045693	-0.0061066	-0.99894
0.65089	-0.12328	0.74909
-0.43314	0.15712	-0.88752
0.55754	0.52917	-0.63963
0.84158	-0.49973	0.20495
0.76831	-0.26907	-0.58078
0.94546	0.13437	-0.29674
0.63756	-0.30302	-0.70831
0.085505	-0.97124	-0.22222
-0.65965	0.4869	-0.57253
0.47272	0.859	-0.1966
0.87465	0.074705	-0.47896
0.85421	0.097026	0.5108
0.21028	-0.50202	0.8389
-0.44273	0.75074	-0.49029
0.37861	0.15856	-0.91187
-0.62036	0.78337	-0.038408
0.079914	-0.90824	-0.41075
-0.82222	0.015395	0.56896
-0.31559	-0.90157	0.29595
-0.075179	-0.94491	-0.31858
-0.35806	-0.81525	0.45516
0.51882	0.77641	-0.3578
-0.60428	-0.083566	0.79238
-0.095199	0.29361	-0.95117
0.30455	0.93291	-0.19215
0.056664	0.82081	-0.56838
-0.3013	-0.95251	-0.044097
0.71711	-0.12266	-0.68608
0.54714	0.83667	-0.024756
0.030712	0.73553	0.67679
-0.062729	0.62748	-0.7761
0.090166	0.70018	-0.70825
-0.26788	0.20925	-0.94045
0.18387	0.79688	0.57548
-0.88853	0.28478	-0.35975
0.46324	-0.82571	0.3219
0.69054	0.32954	0.64386
-0.063563	0.46329	-0.88393
-0.097234	-0.86805	-0.48686
-0.82477	-0.32884	0.46002
0.63154	0.055626	0.77334
0.23095	-0.9669	-0.1085
0.40352	0.33418	-0.85176
-0.92277	0.33926	-0.18273
-0.18397	0.18051	0.96621
0.2154	-0.65318	0.72592
-0.91446	-0.21561	0.34247
-0.44871	-0.38541	0.8063
-0.39721	-0.69604	0.59812
-0.25299	-0.89253	-0.37335
0.84999	0.49532	0.17938
0.6505	-0.29656	0.69922
0.37439	-0.67265	0.63826
0.95128	-0.29568	-0.087432
-0.32476	0.061395	0.9438
0.51228	-0.25444	0.82026
0.29382	-0.86671	0.4031
0.38059	-0.61862	-0.68736
-0.50495	0.26997	0.81984
0.24861	-0.78215	0.57134
0.61918	-0.78292	0.06035
-0.14488	0.77618	0.61364
0.50211	0.61118	0.61184
-0.57016	-0.31313	-0.75952
0.63257	0.70773	0.31459
-0.44185	-0.43298	-0.78569
-0.95744	0.10494	0.26889
0.92635	0.3219	0.19557
0.64101	0.60859	0.46768
0.61188	-0.75146	0.24681
-0.91595	-0.034406	0.39981
0.57544	-0.15116	-0.80375
-0.99462	0.023144	-0.10095
0.72455	-0.60849	0.32369
0.75966	0.56083	0.32922
-0.5414	0.45518	-0.70689
-0.72642	0.50658	0.46443
0.37243	0.58033	0.72424
0.33915	-0.017455	-0.94057
0.9403	0.31031	-0.13979
-0.62728	0.72046	0.29574
0.6725	0.21711	-0.70753
0.21436	0.51998	0.82685
-0.22418	-0.9532	-0.20287
-0.81515	0.22665	-0.53306
-0.32474	0.91624	-0.23464
0.2412	0.74882	-0.61732
0.20673	0.85831	-0.46964
-0.63274	-0.72327	0.27663
0.68416	0.39004	-0.61628
0.0047049	-0.38474	-0.92301
-0.835	0.54548	0.072343
-0.32613	0.94423	-0.045425
-0.97416	-0.16151	-0.15789
0.2249	-0.73382	-0.64104
-0.95958	-0.025104	-0.28031
-0.70542	-0.011011	-0.7087
0.81102	-0.44447	0.38038
-0.56632	-0.10662	-0.81726
-0.83437	-0.41801	-0.35928
-0.47903	0.77149	0.41872
-0.034846	0.98441	0.17238
0.25719	0.61047	-0.74912
-0.63447	-0.77053	-0.061068
-0.81906	0.32432	0.47325
0.75272	-0.37104	0.54382
0.27825	0.95487	0.10391
0.50144	0.0087156	-0.86515
0.74	0.65223	0.16428
-0.75833	0.59091	0.27525
-0.026998	0.9989	-0.03845
-0.39054	-0.89428	-0.21848
0.75062	0.44817	0.4855
-0.46942	0.84661	0.25079
-0.99419	0.066883	0.084344
-0.0897	0.48421	0.87034
0.78736	0.23394	-0.57038
-0.1302	-0.6299	-0.76569
-0.95665	-0.2895	-0.031858
-0.88451	0.14439	0.44361
-0.13357	-0.083188	-0.98754
0.16482	0.98129	-0.099497
-0.71062	-0.6962	0.10167
-0.71577	0.56238	-0.41401
